user_id,exercise_id,workout_id,rating,rating_date,session_id,completion_status,difficulty_feedback
862,260,286,4,2025-02-23 03:34:57,18542,True,4
87,140,162,5,2024-09-29 03:34:57,1651,True,2
1895,147,215,4,2025-06-18 03:34:57,957,True,3
368,52,274,4,2024-11-12 03:34:57,16417,True,4
425,275,7,4,2025-01-09 03:34:57,18202,False,2
1971,184,199,2,2025-05-08 03:34:57,3981,True,2
1682,207,55,3,2025-01-14 03:34:57,1973,True,1
1728,336,2,5,2025-08-03 03:34:57,6746,True,4
477,466,234,4,2025-04-11 03:34:57,9734,False,3
1497,341,159,2,2025-03-17 03:34:57,4166,False,5
591,294,80,4,2025-02-08 03:34:57,16611,True,4
536,99,270,3,2024-12-15 03:34:57,3535,True,5
1046,2,103,2,2024-12-01 03:34:57,7219,True,3
1972,17,77,3,2024-10-10 03:34:57,2734,False,2
1807,410,208,3,2025-03-16 03:34:57,18897,True,2
1275,376,245,5,2025-03-01 03:34:57,6629,True,2
566,166,143,4,2025-09-13 03:34:57,16302,True,4
648,362,50,3,2025-03-09 03:34:57,9243,True,5
1242,45,182,3,2024-10-05 03:34:57,17147,True,1
1816,148,103,3,2025-01-08 03:34:57,15155,True,3
1125,114,262,3,2025-03-17 03:34:57,11803,False,3
1627,35,58,4,2025-01-11 03:34:57,17956,False,3
1337,169,287,5,2025-07-31 03:34:57,13210,True,4
713,293,219,5,2025-04-05 03:34:57,1329,True,3
1991,327,32,3,2025-05-08 03:34:57,15428,True,5
108,46,186,5,2024-12-10 03:34:57,1107,False,5
449,321,145,3,2025-09-07 03:34:57,3334,True,1
1940,144,196,3,2025-09-13 03:34:57,15789,True,4
1791,373,24,3,2024-10-31 03:34:57,8016,True,5
1946,214,85,3,2025-03-10 03:34:57,3186,True,5
653,167,287,2,2024-10-21 03:34:57,14853,True,3
1560,45,111,4,2025-03-20 03:34:57,1259,True,1
1529,200,122,5,2025-08-29 03:34:57,10437,False,4
345,89,273,3,2024-12-30 03:34:57,14972,True,4
681,36,229,5,2025-07-18 03:34:57,11501,True,3
1524,37,109,4,2025-09-18 03:34:57,7099,True,5
68,79,196,2,2025-08-29 03:34:57,6670,False,1
1676,242,253,1,2025-06-18 03:34:57,9907,True,4
653,13,186,5,2025-08-09 03:34:57,19128,True,2
1299,83,97,5,2025-04-26 03:34:57,13384,True,1
806,433,124,5,2025-04-18 03:34:57,11021,True,5
470,180,127,5,2025-04-05 03:34:57,8046,True,5
1757,410,155,5,2025-03-06 03:34:57,15250,True,1
327,378,259,5,2025-05-04 03:34:57,11279,False,1
1040,221,63,3,2024-12-16 03:34:57,11597,True,1
1612,27,25,5,2025-07-21 03:34:57,3730,True,5
1310,414,84,3,2025-04-04 03:34:58,13602,False,2
287,307,50,4,2024-09-29 03:34:58,12168,True,5
1207,213,19,3,2025-02-07 03:34:58,5350,True,4
627,359,180,5,2024-10-29 03:34:58,3348,True,1
607,86,95,3,2025-04-29 03:34:58,11957,True,2
1580,226,37,4,2025-05-16 03:34:58,5524,False,4
1579,479,210,4,2024-11-13 03:34:58,4316,True,4
1773,457,175,5,2025-08-20 03:34:58,11259,True,5
1722,234,231,4,2025-06-13 03:34:58,5832,True,3
1861,150,163,3,2025-01-06 03:34:58,1269,True,3
1127,211,12,3,2024-11-24 03:34:58,3514,True,3
582,353,53,3,2025-06-20 03:34:58,13882,False,2
208,424,299,3,2025-07-21 03:34:58,7363,True,1
618,433,78,5,2024-12-11 03:34:58,4472,False,4
788,373,163,5,2024-11-16 03:34:58,7207,True,3
374,246,208,5,2025-06-30 03:34:58,14773,False,2
738,386,284,5,2025-01-25 03:34:58,11163,True,3
1328,282,183,5,2024-09-25 03:34:58,14905,False,1
850,456,29,4,2025-03-15 03:34:58,2946,True,3
1917,255,79,3,2025-04-24 03:34:58,8978,True,3
1634,164,46,2,2025-02-03 03:34:58,805,True,3
1896,157,204,4,2025-05-01 03:34:58,9316,False,3
1825,386,187,3,2025-08-19 03:34:58,7587,False,5
960,412,212,4,2025-09-01 03:34:58,9508,True,5
1613,223,126,4,2025-02-24 03:34:58,18538,True,3
630,350,176,3,2025-02-20 03:34:58,19283,True,1
534,419,187,5,2025-04-20 03:34:58,6460,True,3
811,151,175,5,2024-11-14 03:34:58,7668,True,2
149,8,148,5,2025-07-04 03:34:58,4565,True,3
1631,312,128,5,2024-10-15 03:34:58,4183,True,4
190,312,86,2,2025-09-13 03:34:58,12606,True,4
790,15,287,1,2025-01-09 03:34:58,1367,False,1
1320,69,183,4,2024-12-31 03:34:58,11820,True,5
772,416,59,3,2025-09-16 03:34:58,14419,True,5
1503,27,13,5,2025-07-18 03:34:58,414,True,1
1488,271,15,4,2025-08-04 03:34:58,14311,True,5
1750,27,226,5,2025-07-23 03:34:58,1710,True,3
337,291,244,4,2025-03-21 03:34:58,7213,True,5
1565,57,275,5,2025-01-17 03:34:58,11971,True,4
952,28,296,4,2025-07-07 03:34:58,1469,False,4
1906,409,189,5,2024-10-20 03:34:58,1601,True,5
1776,129,243,4,2024-11-02 03:34:58,5730,True,2
877,219,101,4,2025-05-04 03:34:58,1791,True,2
1495,156,259,2,2024-11-15 03:34:58,19492,True,4
453,119,181,5,2025-07-13 03:34:58,7091,False,3
731,438,190,5,2025-02-06 03:34:58,16445,True,3
784,210,7,5,2025-01-13 03:34:58,17984,True,5
1913,262,230,4,2025-02-02 03:34:58,6601,False,5
28,365,219,3,2025-06-12 03:34:58,15384,True,1
1513,246,212,4,2024-12-29 03:34:58,8085,False,1
464,97,138,3,2024-10-03 03:34:58,15965,True,4
396,404,136,3,2025-07-29 03:34:58,17398,False,3
420,278,264,4,2025-07-05 03:34:58,5188,True,3
175,280,236,4,2025-02-09 03:34:58,9769,True,4
878,387,9,4,2025-07-01 03:34:58,11953,True,4
1696,245,283,3,2025-04-08 03:34:58,14787,True,1
1736,233,4,4,2025-03-21 03:34:58,14587,True,1
350,465,130,2,2025-08-23 03:34:58,6814,True,3
1761,275,232,2,2025-05-31 03:34:58,1925,True,2
1298,328,184,2,2025-03-11 03:34:58,16656,False,4
782,393,240,5,2024-12-03 03:34:58,10028,True,5
1018,17,193,5,2025-05-18 03:34:58,3710,False,1
1548,141,268,4,2024-12-21 03:34:58,12711,True,5
1953,176,133,5,2025-04-27 03:34:58,11700,True,4
1146,349,233,4,2025-08-05 03:34:58,1900,True,4
1696,179,208,5,2025-08-12 03:34:58,17110,True,2
1362,293,166,3,2024-12-23 03:34:58,17944,True,3
351,260,226,3,2025-05-13 03:34:58,1955,True,5
471,161,114,4,2025-03-19 03:34:58,5462,True,5
143,143,100,5,2025-07-21 03:34:58,596,True,1
364,67,47,5,2024-11-15 03:34:58,12948,True,4
1856,35,296,3,2025-01-06 03:34:58,10627,True,3
1348,47,94,3,2025-03-15 03:34:58,9779,True,3
845,439,125,4,2024-12-29 03:34:58,6004,True,3
300,267,298,2,2025-02-19 03:34:58,7656,False,2
1399,365,112,3,2024-11-01 03:34:58,619,True,2
748,92,85,1,2025-06-29 03:34:58,12021,False,3
1418,15,181,4,2025-01-01 03:34:58,926,True,1
1054,374,155,5,2024-09-29 03:34:58,4543,True,1
1105,286,210,3,2025-08-15 03:34:58,7222,False,4
854,100,85,5,2024-12-31 03:34:58,19414,False,2
93,253,138,5,2025-05-23 03:34:58,3111,True,2
1033,188,96,3,2025-05-05 03:34:58,13915,False,3
1281,218,267,3,2025-04-07 03:34:58,8808,False,4
1369,215,75,4,2024-12-03 03:34:58,13894,True,2
70,10,214,4,2025-08-24 03:34:58,11579,False,1
1531,236,92,3,2024-09-23 03:34:58,18470,True,1
491,171,110,2,2024-11-03 03:34:58,3269,True,4
138,402,90,4,2025-05-31 03:34:58,302,True,4
1449,259,120,5,2025-06-17 03:34:58,15537,True,1
723,358,257,5,2024-11-07 03:34:58,662,False,4
258,203,240,4,2025-04-18 03:34:58,18650,True,1
1788,51,28,3,2024-11-17 03:34:58,6772,True,1
1547,107,258,4,2025-04-04 03:34:58,3533,True,5
111,92,220,5,2025-06-12 03:34:58,7463,False,5
1986,383,1,3,2025-01-04 03:34:58,5519,True,1
455,62,54,4,2024-09-30 03:34:58,18764,True,4
1961,149,288,4,2025-06-09 03:34:58,1287,True,1
1980,203,45,3,2025-02-08 03:34:58,16648,True,2
104,475,221,4,2024-11-24 03:34:58,13797,False,4
394,222,43,4,2025-09-10 03:34:58,216,True,1
1270,146,191,4,2025-09-05 03:34:58,8123,True,1
851,106,136,4,2025-07-06 03:34:58,9161,True,5
692,462,290,1,2025-06-16 03:34:58,19961,False,1
1735,260,64,2,2025-02-06 03:34:58,10231,True,2
249,272,138,4,2025-08-08 03:34:58,4438,True,1
378,104,120,2,2024-09-24 03:34:58,3455,True,5
540,186,195,3,2024-09-26 03:34:58,16512,False,3
1373,322,11,5,2024-09-26 03:34:58,7489,False,1
1394,336,66,2,2025-05-12 03:34:58,5536,True,5
444,457,244,4,2024-11-08 03:34:58,10938,False,5
1718,78,297,3,2025-01-07 03:34:58,15144,True,2
1981,100,149,2,2025-06-11 03:34:58,5747,True,3
406,21,120,4,2025-08-28 03:34:58,12589,False,2
139,280,24,4,2025-07-02 03:34:58,17763,True,3
1318,415,285,4,2025-07-07 03:34:58,17115,False,1
49,98,293,2,2025-08-29 03:34:58,10712,False,5
357,29,21,3,2025-07-20 03:34:58,6958,True,1
623,339,111,3,2025-09-17 03:34:58,12757,True,2
1898,194,8,4,2025-07-05 03:34:58,14404,False,5
1520,79,39,4,2025-07-13 03:34:58,12444,True,3
1474,28,98,3,2025-04-23 03:34:58,7532,True,5
60,425,163,4,2025-03-09 03:34:58,13357,True,3
1806,325,56,4,2024-12-28 03:34:58,14451,True,2
798,408,29,2,2025-05-25 03:34:58,12862,True,2
441,189,285,5,2024-11-14 03:34:58,1908,True,4
1189,407,69,4,2025-07-25 03:34:58,6863,True,5
1861,101,292,3,2025-04-14 03:34:58,2944,False,2
330,349,155,4,2024-12-15 03:34:58,855,False,5
398,68,288,5,2025-05-24 03:34:58,16273,False,4
1752,130,78,5,2025-08-14 03:34:58,6711,True,3
642,164,70,2,2025-07-14 03:34:58,4201,True,3
875,248,106,5,2025-06-16 03:34:58,3926,True,2
1520,185,134,5,2025-06-15 03:34:58,4489,True,3
1137,65,216,1,2024-12-05 03:34:58,7588,True,1
759,332,149,3,2025-01-24 03:34:58,3590,True,3
1872,406,238,4,2024-12-13 03:34:58,6810,False,1
1434,271,191,5,2025-03-04 03:34:58,16196,True,1
1494,217,29,4,2025-06-17 03:34:58,6654,True,3
1730,279,39,4,2025-05-24 03:34:58,3019,True,4
81,341,228,3,2025-06-25 03:34:58,3422,True,3
981,134,136,4,2025-05-06 03:34:58,8448,False,5
1444,317,27,5,2024-11-09 03:34:58,17242,False,4
741,27,282,3,2025-03-06 03:34:58,5495,False,5
666,299,43,4,2025-06-02 03:34:58,12759,True,4
878,178,60,4,2024-12-13 03:34:58,12191,True,5
1925,227,144,4,2025-07-02 03:34:58,12949,True,4
884,79,279,4,2024-12-14 03:34:58,13707,True,5
694,119,266,4,2025-07-13 03:34:58,16183,True,1
1006,280,85,3,2025-05-11 03:34:58,14215,False,5
1974,447,76,4,2024-11-22 03:34:58,1977,True,3
1564,170,140,4,2025-06-13 03:34:58,3445,False,5
284,113,197,3,2024-11-15 03:34:58,14346,True,4
277,243,276,1,2024-10-04 03:34:58,18278,True,5
593,193,258,2,2025-02-02 03:34:58,12302,False,2
1064,34,235,5,2024-12-21 03:34:58,18288,True,1
848,467,229,5,2024-11-07 03:34:58,1862,True,1
1015,326,265,5,2025-05-26 03:34:58,9894,True,3
247,177,299,3,2025-04-06 03:34:58,5145,False,3
28,263,294,3,2025-07-15 03:34:58,2085,False,1
372,224,110,4,2025-03-23 03:34:58,16864,True,3
1351,429,188,4,2025-03-19 03:34:58,3160,True,3
1224,383,246,1,2025-07-09 03:34:58,1017,True,2
470,6,219,1,2025-07-19 03:34:58,8705,True,1
977,174,109,4,2025-08-14 03:34:58,12034,True,5
1943,111,265,3,2024-10-20 03:34:58,8510,True,5
1083,266,140,5,2025-05-28 03:34:58,12446,True,4
1455,212,41,5,2024-10-06 03:34:58,15156,True,4
1617,341,58,4,2025-03-10 03:34:58,3265,False,4
1632,83,170,5,2025-05-09 03:34:58,13577,True,5
1571,344,204,3,2025-01-23 03:34:58,2397,False,2
1401,78,36,4,2025-03-31 03:34:58,8839,True,4
279,459,180,4,2024-11-16 03:34:58,15935,True,3
1978,155,7,4,2024-10-13 03:34:58,6809,True,1
1121,165,234,4,2025-09-14 03:34:58,16828,False,5
1518,37,21,2,2025-08-31 03:34:58,13544,True,4
1246,285,167,3,2025-02-28 03:34:58,4463,False,5
1700,90,108,4,2025-04-09 03:34:58,17220,True,2
601,259,253,4,2025-06-06 03:34:58,6934,False,5
1968,457,241,5,2025-08-10 03:34:58,3332,True,2
1066,427,170,4,2024-10-19 03:34:58,4771,True,4
1734,99,6,5,2025-08-09 03:34:58,12071,False,2
1219,416,104,5,2025-03-04 03:34:58,15367,True,5
305,314,284,2,2025-08-30 03:34:58,11621,True,5
406,459,5,5,2024-11-16 03:34:58,19751,True,5
1383,81,233,2,2024-10-19 03:34:58,5975,True,5
1210,222,241,5,2025-07-28 03:34:58,19359,True,2
668,250,180,2,2025-07-22 03:34:58,7081,True,2
86,270,292,2,2025-02-08 03:34:58,8408,True,1
1587,190,5,4,2025-09-20 03:34:58,7272,True,1
305,249,291,1,2025-08-14 03:34:58,16206,False,5
63,253,265,4,2025-07-04 03:34:58,5750,False,3
1394,391,252,4,2024-10-13 03:34:58,14667,False,4
426,295,44,5,2025-03-31 03:34:58,9253,False,5
750,396,55,4,2024-10-16 03:34:58,4591,True,2
1039,30,29,5,2025-05-27 03:34:58,15006,False,4
850,176,231,5,2025-01-14 03:34:58,16851,True,3
273,190,21,3,2024-12-10 03:34:58,3652,True,3
1754,338,96,5,2025-02-25 03:34:58,74,True,1
1418,60,26,5,2025-01-06 03:34:58,8020,True,1
280,306,248,4,2024-12-01 03:34:58,291,True,3
1840,44,289,3,2025-02-03 03:34:58,19936,True,4
642,138,83,4,2025-05-08 03:34:58,13232,True,4
319,333,247,4,2025-07-09 03:34:58,12403,True,4
887,266,298,5,2025-01-11 03:34:58,14838,True,1
930,361,132,2,2024-10-05 03:34:58,18558,True,4
1774,88,113,3,2025-07-20 03:34:58,7808,True,3
452,462,12,4,2024-12-23 03:34:58,6081,False,3
1789,246,59,5,2025-04-30 03:34:58,11490,True,4
1627,466,111,4,2024-10-23 03:34:58,15746,False,5
1774,328,294,1,2025-02-21 03:34:58,1275,True,2
1632,273,24,4,2025-06-26 03:34:58,12693,True,2
1351,112,280,3,2024-10-23 03:34:58,9219,False,5
185,374,58,5,2025-08-31 03:34:58,7745,False,2
299,282,175,4,2025-07-01 03:34:58,19090,False,2
596,120,259,3,2025-08-18 03:34:58,8062,True,1
394,344,18,5,2025-05-09 03:34:58,18477,True,5
595,422,39,4,2025-04-29 03:34:58,6437,False,2
466,49,149,4,2025-01-14 03:34:58,9873,True,5
68,224,210,4,2025-05-20 03:34:58,19228,False,4
50,474,183,3,2025-05-06 03:34:58,2598,True,2
556,291,116,3,2024-10-09 03:34:58,12449,True,2
1553,304,239,4,2025-07-26 03:34:58,13501,True,4
634,471,33,4,2025-08-24 03:34:58,17559,True,2
1985,132,8,4,2025-08-23 03:34:58,14135,True,4
408,112,105,4,2024-12-27 03:34:58,4416,False,3
628,37,205,4,2025-06-03 03:34:58,17894,False,4
1806,98,76,4,2024-09-22 03:34:58,309,True,1
1833,40,174,5,2025-02-10 03:34:58,2001,True,5
1249,383,127,3,2024-12-07 03:34:58,13082,True,1
1106,263,106,3,2024-10-04 03:34:58,1546,True,2
772,157,229,4,2025-03-26 03:34:58,7955,True,4
282,109,29,1,2025-04-04 03:34:58,878,True,5
1264,96,2,5,2025-06-22 03:34:58,12947,True,5
1395,212,64,5,2025-07-11 03:34:58,3469,True,4
1171,415,256,3,2024-12-16 03:34:58,12795,True,2
901,249,269,5,2024-12-04 03:34:58,10323,True,3
1104,95,259,4,2025-08-29 03:34:58,905,True,1
1486,92,24,4,2025-07-31 03:34:58,15047,True,1
1406,56,194,3,2024-10-13 03:34:58,751,False,2
320,239,136,5,2025-08-23 03:34:58,15026,True,4
1605,373,176,3,2025-03-11 03:34:58,19979,True,3
173,205,248,5,2024-12-25 03:34:58,6141,True,1
441,399,188,4,2024-10-18 03:34:58,17127,False,5
1859,3,237,3,2025-09-17 03:34:58,13200,False,2
1097,91,173,3,2025-01-28 03:34:58,7842,True,2
355,250,199,5,2025-01-27 03:34:58,7121,True,2
1831,397,45,3,2025-02-11 03:34:58,8055,False,4
191,391,132,4,2025-06-19 03:34:58,9860,False,5
112,303,51,5,2025-03-16 03:34:58,3792,False,4
1305,113,36,5,2025-07-05 03:34:58,19281,True,5
873,440,142,1,2025-04-07 03:34:58,1689,False,3
1181,3,39,4,2025-04-05 03:34:58,18835,True,3
976,322,193,1,2025-01-28 03:34:58,12674,True,5
1573,388,78,2,2025-08-07 03:34:58,3668,False,5
489,154,106,4,2025-03-01 03:34:58,8544,True,3
477,257,126,3,2025-05-05 03:34:58,6645,True,1
255,70,66,4,2024-10-31 03:34:58,13069,False,1
1507,146,113,2,2025-06-17 03:34:58,18933,False,4
8,220,213,3,2025-01-02 03:34:58,2050,True,1
695,259,228,2,2025-08-26 03:34:58,10210,True,3
1355,345,197,3,2025-08-22 03:34:58,17307,True,4
1332,21,41,5,2024-09-22 03:34:58,3544,False,4
459,2,44,5,2025-01-01 03:34:58,13606,True,1
1077,284,128,5,2025-05-12 03:34:58,12813,True,3
757,258,140,4,2025-02-01 03:34:58,5688,True,4
1783,252,125,4,2024-09-25 03:34:58,16364,True,4
1570,22,141,5,2025-04-06 03:34:58,9065,True,4
1397,120,66,4,2024-10-28 03:34:58,722,False,3
440,134,265,4,2025-01-21 03:34:58,6906,True,4
403,138,76,3,2025-07-04 03:34:58,14374,False,3
1382,427,128,5,2024-11-06 03:34:58,15774,False,5
1986,476,217,5,2025-04-22 03:34:58,538,True,2
1787,167,140,4,2024-11-26 03:34:58,1260,True,1
478,166,296,4,2025-03-18 03:34:58,4044,True,1
427,442,82,3,2025-08-25 03:34:58,9869,True,3
1687,375,126,5,2024-09-26 03:34:58,6722,True,4
775,196,183,5,2024-12-20 03:34:58,13942,False,2
1998,347,277,3,2025-05-12 03:34:58,8733,False,5
225,456,139,4,2025-08-26 03:34:58,8996,True,1
609,138,281,1,2025-07-26 03:34:58,16103,True,5
1334,51,228,3,2024-11-15 03:34:58,15192,True,4
1627,262,242,4,2025-01-18 03:34:58,9807,True,2
1249,426,202,5,2025-08-22 03:34:58,18542,True,3
1626,418,30,3,2025-01-27 03:34:58,17779,True,4
1457,252,51,4,2025-05-28 03:34:58,16239,True,4
276,336,95,3,2025-04-19 03:34:58,782,False,4
326,256,45,5,2024-11-30 03:34:58,5787,True,2
1543,20,159,4,2025-07-04 03:34:58,5017,True,1
848,229,213,4,2025-05-25 03:34:58,14203,True,4
1331,450,57,1,2024-11-14 03:34:58,10037,True,5
653,285,244,5,2025-07-09 03:34:58,17763,False,4
1254,76,183,3,2025-02-06 03:34:58,4032,True,1
1848,190,18,4,2025-03-21 03:34:58,16627,True,2
1738,86,50,5,2024-11-06 03:34:58,19139,False,1
1500,150,13,4,2025-07-19 03:34:58,13651,True,2
1348,39,225,3,2025-08-12 03:34:58,1855,False,5
401,94,99,4,2025-05-12 03:34:58,12681,True,5
14,435,151,2,2024-10-11 03:34:58,17188,True,1
194,426,50,2,2025-05-27 03:34:58,1216,True,1
1021,111,89,3,2024-11-16 03:34:58,2717,True,1
1435,5,243,4,2025-04-02 03:34:58,2703,True,4
1389,318,78,5,2025-09-01 03:34:58,1978,True,5
1717,291,189,4,2024-10-16 03:34:58,10668,False,1
324,104,255,5,2025-07-05 03:34:58,18350,True,4
1748,464,237,4,2025-04-17 03:34:58,7182,False,3
815,360,24,2,2025-07-28 03:34:58,3797,True,1
1699,300,164,3,2024-11-24 03:34:58,15678,True,5
1129,159,5,4,2025-05-03 03:34:58,169,True,5
1918,137,107,5,2025-01-07 03:34:58,19112,True,2
1379,245,113,4,2025-03-15 03:34:58,13835,True,2
831,430,69,5,2025-01-11 03:34:58,15842,True,1
898,270,104,2,2025-04-21 03:34:58,9075,True,1
1819,45,287,4,2025-04-08 03:34:58,10447,True,2
1089,267,185,2,2025-04-21 03:34:58,935,True,2
226,200,11,5,2024-12-18 03:34:58,15363,False,5
1939,9,58,5,2025-01-26 03:34:58,18749,True,5
731,178,149,3,2024-11-10 03:34:58,17,True,4
447,279,154,4,2025-03-30 03:34:58,10004,False,5
653,87,128,5,2025-07-01 03:34:58,16503,True,5
788,377,208,3,2025-01-21 03:34:58,5081,True,4
627,330,16,3,2025-08-04 03:34:58,19167,True,2
828,11,20,4,2024-10-23 03:34:58,5521,False,3
32,54,225,3,2025-08-27 03:34:58,13198,True,5
1572,344,167,2,2025-05-20 03:34:58,19727,True,3
450,308,217,5,2025-01-20 03:34:58,12805,True,1
1870,349,222,2,2025-08-20 03:34:58,15201,True,2
374,187,128,4,2024-12-01 03:34:58,2470,True,5
1279,414,168,4,2024-10-31 03:34:58,14762,True,5
1655,212,102,2,2025-07-06 03:34:58,1362,True,5
1213,99,218,4,2025-08-09 03:34:58,13332,True,2
1864,168,46,4,2025-07-04 03:34:58,8082,True,3
472,99,141,2,2025-05-07 03:34:58,17529,False,4
130,400,257,5,2024-09-25 03:34:58,8346,True,5
1571,360,224,3,2024-09-22 03:34:58,10540,False,3
554,169,280,5,2025-03-20 03:34:58,608,True,2
1702,187,86,5,2025-05-06 03:34:58,10771,True,1
792,385,261,4,2025-07-02 03:34:58,19129,True,3
1366,359,167,4,2024-10-20 03:34:58,5381,True,4
1267,220,70,2,2025-02-20 03:34:58,9954,True,1
833,196,30,4,2025-05-13 03:34:58,12812,True,5
117,149,109,4,2024-11-11 03:34:58,1451,True,4
909,337,1,4,2025-05-01 03:34:58,14611,True,2
1666,121,59,3,2025-01-20 03:34:58,8332,True,5
982,164,104,2,2025-09-06 03:34:58,19950,True,1
525,215,226,4,2025-05-14 03:34:58,3016,True,3
927,445,190,3,2025-04-14 03:34:58,11481,False,5
490,280,81,4,2025-07-13 03:34:58,15950,True,4
111,164,128,3,2025-04-01 03:34:58,10261,True,5
399,418,129,2,2025-08-25 03:34:58,2953,True,4
1319,55,196,2,2024-11-24 03:34:58,6584,True,4
500,285,69,5,2025-05-06 03:34:58,6247,True,3
87,368,209,3,2025-07-09 03:34:58,10498,True,1
1607,83,292,4,2024-11-06 03:34:58,19507,False,3
1730,235,163,3,2024-10-21 03:34:58,16129,True,1
329,185,255,4,2025-09-07 03:34:58,15226,True,3
746,180,54,5,2025-08-22 03:34:58,2947,True,5
411,372,112,3,2025-09-10 03:34:58,1883,True,2
141,119,9,4,2025-08-03 03:34:58,3882,True,5
149,157,92,5,2025-04-04 03:34:58,8788,True,1
1072,335,217,4,2025-08-09 03:34:58,2824,True,5
632,319,262,4,2025-07-31 03:34:58,12053,True,3
314,225,153,3,2025-09-12 03:34:58,12452,True,5
81,350,135,4,2025-07-31 03:34:58,4806,True,4
1532,233,14,3,2025-02-22 03:34:58,15561,True,4
1157,70,119,4,2025-03-24 03:34:58,19942,True,2
1717,125,231,5,2025-09-18 03:34:58,10104,True,1
1956,275,219,5,2025-08-25 03:34:58,2756,True,1
1788,248,154,5,2025-07-13 03:34:58,18941,False,3
888,88,37,4,2025-04-03 03:34:58,18770,True,5
919,255,140,3,2025-04-05 03:34:58,17466,True,1
56,459,4,4,2025-01-27 03:34:58,307,True,4
1324,116,238,4,2024-11-12 03:34:58,1516,True,1
1424,416,298,4,2025-01-13 03:34:58,12965,True,5
378,120,161,3,2025-06-21 03:34:58,12709,True,1
1671,2,97,4,2024-09-26 03:34:58,7804,True,5
1149,334,264,2,2024-10-18 03:34:58,1751,False,1
1230,67,174,3,2025-08-10 03:34:58,11081,True,2
1031,263,122,4,2025-09-08 03:34:58,19476,True,4
1773,353,61,4,2025-02-18 03:34:58,19814,True,5
568,220,94,5,2024-11-06 03:34:58,16313,True,1
900,154,62,3,2025-01-24 03:34:58,9738,False,4
1497,175,73,4,2025-03-26 03:34:58,17475,True,3
988,68,56,5,2025-07-07 03:34:58,9035,False,5
1566,26,210,4,2025-05-21 03:34:58,655,True,5
1697,310,144,3,2025-09-16 03:34:58,4291,True,3
1612,306,169,5,2024-10-19 03:34:58,9329,True,2
1661,291,199,4,2025-02-15 03:34:58,11049,True,1
784,280,248,5,2024-10-26 03:34:58,8587,True,3
1446,256,168,3,2025-05-24 03:34:58,18451,False,5
1444,67,185,4,2025-06-05 03:34:58,6821,True,2
596,302,261,4,2025-07-10 03:34:58,10717,True,1
1178,289,97,3,2024-12-17 03:34:58,14078,True,4
692,216,22,4,2025-02-22 03:34:58,10663,True,2
1443,325,255,3,2025-09-10 03:34:58,4915,True,3
1570,121,236,3,2025-07-05 03:34:58,8827,True,2
977,17,290,4,2025-06-14 03:34:58,6590,True,3
884,114,97,2,2024-11-03 03:34:58,18760,True,3
199,177,124,2,2024-12-09 03:34:58,4707,True,4
1905,235,190,5,2024-10-26 03:34:58,3969,True,3
381,306,120,5,2024-11-15 03:34:58,6175,True,1
1769,46,291,5,2024-10-19 03:34:58,6429,False,3
1676,260,80,5,2024-12-28 03:34:58,5276,True,2
1640,346,97,1,2024-10-29 03:34:58,896,True,2
378,87,162,4,2025-06-23 03:34:58,13108,True,1
863,231,89,2,2025-09-19 03:34:58,14296,True,2
1981,174,32,4,2025-09-17 03:34:58,11209,False,5
478,89,113,4,2025-05-02 03:34:58,14998,True,3
1532,443,270,4,2025-03-19 03:34:58,808,True,1
974,379,170,3,2025-01-03 03:34:58,14440,True,4
1724,461,121,4,2024-11-20 03:34:58,11453,False,1
229,386,131,4,2025-08-17 03:34:58,1192,True,5
1535,246,224,3,2024-12-05 03:34:58,18410,True,5
1174,383,193,5,2024-12-18 03:34:58,13033,True,4
533,373,252,2,2025-09-07 03:34:58,6359,False,2
436,321,52,3,2025-02-26 03:34:58,2826,True,3
522,405,19,3,2024-11-06 03:34:58,6159,True,3
1836,158,104,5,2025-06-19 03:34:58,7044,False,2
147,2,68,3,2025-08-05 03:34:58,5184,False,5
396,469,139,3,2025-04-20 03:34:58,1447,True,4
1497,118,126,4,2025-02-06 03:34:58,12627,True,3
1949,462,85,4,2025-02-27 03:34:58,7272,True,3
306,222,111,5,2025-03-15 03:34:58,4485,True,2
265,360,104,4,2025-01-27 03:34:58,7777,False,4
1485,458,53,4,2025-09-10 03:34:58,7462,True,5
537,126,266,5,2025-08-10 03:34:58,11225,True,4
1301,139,221,5,2025-03-28 03:34:58,3445,True,5
1252,136,134,5,2025-01-19 03:34:58,19005,True,2
471,208,126,1,2025-02-02 03:34:58,35,True,5
1164,265,120,5,2025-08-29 03:34:58,1063,True,2
47,234,27,5,2025-08-04 03:34:58,4775,True,5
1807,81,118,1,2025-03-24 03:34:58,19417,False,1
1779,177,234,4,2025-03-16 03:34:58,7228,True,3
1140,280,167,5,2025-01-31 03:34:58,10354,False,4
151,72,167,3,2024-10-03 03:34:58,13323,True,1
1186,278,179,3,2025-02-27 03:34:58,6240,True,4
1495,318,19,4,2024-11-09 03:34:58,7113,True,5
593,183,18,5,2025-05-15 03:34:58,7136,True,1
1956,119,173,5,2025-09-01 03:34:58,12834,False,4
909,206,93,2,2025-06-24 03:34:58,10203,False,3
1757,47,243,5,2025-04-17 03:34:58,19106,True,4
713,312,151,4,2025-05-31 03:34:58,17115,True,1
985,289,103,4,2025-09-05 03:34:58,1083,True,3
911,32,178,4,2025-06-13 03:34:58,2151,True,3
